year,region,label,pathogen,specimen,antibiotic_label,antibiotic,TOT,AST,SUS,INT,RES,UNK,P_SUS,CI_SUS_lower,CI_SUS_upper,P_INT,CI_INT_lower,CI_INT_upper,P_RES,CI_RES_lower,CI_RES_upper,P_UNK,BatchID,AntibioticClass
2018,Oman,OMN,K. pneumoniae,URINE,IPM,Imipenem,614,350,288,6,56,264,82.29,77.94,85.93,1.71,0.79,3.69,16,12.53,20.21,43,GLASS,Carbapenems
2018,Oman,OMN,K. pneumoniae,URINE,MEM,Meropenem,614,420,330,0,90,194,78.57,74.4,82.23,0,0,0.91,21.43,17.77,25.6,31.6,GLASS,Carbapenems
2018,Oman,OMN,K. pneumoniae,URINE,SXT,Co-trimoxazole,614,609,329,0,280,5,54.02,50.05,57.94,0,0,0.63,45.98,42.06,49.95,0.81,GLASS,Sulfonamides
2018,Oman,OMN,N. gonorrhoeae,GENITAL,CIP,Ciprofloxacin,19,11,4,1,6,8,36.36,15.17,64.62,9.09,0.47,37.74,54.55,28.01,78.73,42.11,GLASS,Fluoroquinolones
2018,Oman,OMN,N. gonorrhoeae,GENITAL,CRO,Ceftriaxone,19,11,11,0,0,8,100,74.12,100,0,0,25.88,0,0,25.88,42.11,GLASS,Cephalosporins
2018,Oman,OMN,S. aureus,BLOOD,FOX,Cefoxitin,173,24,12,0,12,149,50,31.43,68.57,0,0,13.8,50,31.43,68.57,86.13,GLASS,Cephalosporins
2018,Oman,OMN,S. aureus,BLOOD,OXA,Oxacillin,173,61,48,0,13,112,78.69,66.88,87.1,0,0,5.92,21.31,12.9,33.12,64.74,GLASS,Penicillins
2018,Oman,OMN,S. pneumoniae,BLOOD,CRO,Ceftriaxone,27,23,23,0,0,4,100,85.69,100,0,0,14.31,0,0,14.31,14.81,GLASS,Cephalosporins
2018,Oman,OMN,S. pneumoniae,BLOOD,SXT,Co-trimoxazole,27,12,10,0,2,15,83.33,55.2,95.3,0,0,24.25,16.67,4.7,44.8,55.56,GLASS,Sulfonamides
2018,Oman,OMN,Salmonella spp.,BLOOD,CAZ,Ceftazidime,24,11,10,0,1,13,90.91,62.26,99.53,0,0,25.88,9.09,0.47,37.74,54.17,GLASS,Cephalosporins
2018,Oman,OMN,Salmonella spp.,BLOOD,CIP,Ciprofloxacin,24,24,17,5,2,0,70.83,50.83,85.09,20.83,9.24,40.47,8.33,2.32,25.85,0,GLASS,Fluoroquinolones
2018,Oman,OMN,Salmonella spp.,BLOOD,CRO,Ceftriaxone,24,23,20,0,3,1,86.96,67.87,95.46,0,0,14.31,13.04,4.54,32.13,4.17,GLASS,Cephalosporins
2018,Oman,OMN,Salmonella spp.,BLOOD,MEM,Meropenem,24,10,10,0,0,14,100,72.25,100,0,0,27.75,0,0,27.75,58.33,GLASS,Carbapenems
2018,Oman,OMN,Salmonella spp.,STOOL,CAZ,Ceftazidime,230,18,16,0,2,212,88.89,67.2,96.9,0,0,17.59,11.11,3.1,32.8,92.17,GLASS,Cephalosporins
2018,Oman,OMN,Salmonella spp.,STOOL,CIP,Ciprofloxacin,230,223,192,16,15,7,86.1,80.94,90.03,7.17,4.46,11.34,6.73,4.12,10.8,3.04,GLASS,Fluoroquinolones
2018,Oman,OMN,Salmonella spp.,STOOL,CRO,Ceftriaxone,230,213,208,0,5,17,97.65,94.62,98.99,0,0,1.77,2.35,1.01,5.38,7.39,GLASS,Cephalosporins
2018,Oman,OMN,Salmonella spp.,STOOL,CTX,Cefotaxime,230,11,10,0,1,219,90.91,62.26,99.53,0,0,25.88,9.09,0.47,37.74,95.22,GLASS,Cephalosporins
2018,Oman,OMN,Salmonella spp.,STOOL,ETP,Ertapenem,230,11,11,0,0,219,100,74.12,100,0,0,25.88,0,0,25.88,95.22,GLASS,Carbapenems
2018,Oman,OMN,Salmonella spp.,STOOL,IPM,Imipenem,230,17,17,0,0,213,100,81.57,100,0,0,18.43,0,0,18.43,92.61,GLASS,Carbapenems
2018,Oman,OMN,Salmonella spp.,STOOL,MEM,Meropenem,230,17,17,0,0,213,100,81.57,100,0,0,18.43,0,0,18.43,92.61,GLASS,Carbapenems
2018,Oman,OMN,Shigella spp.,STOOL,CIP,Ciprofloxacin,42,42,35,0,7,0,83.33,69.4,91.68,0,0,8.38,16.67,8.32,30.6,0,GLASS,Fluoroquinolones
2018,Oman,OMN,Shigella spp.,STOOL,CRO,Ceftriaxone,42,41,23,1,17,1,56.1,41.04,70.11,2.44,0.13,12.6,41.46,27.76,56.63,2.38,GLASS,Cephalosporins
2018,Pakistan,PAK,Acinetobacter spp.,BLOOD,AMK,Amikacin,442,199,139,3,57,243,69.85,63.15,75.8,1.51,0.51,4.34,28.64,22.81,35.28,54.98,GLASS,Aminoglycosides
2018,Pakistan,PAK,Acinetobacter spp.,BLOOD,GEN,Gentamicin,381,151,124,0,27,230,82.12,75.23,87.41,0,0,2.48,17.88,12.59,24.77,60.37,GLASS,Aminoglycosides
2018,Pakistan,PAK,Acinetobacter spp.,BLOOD,IPM,Imipenem,442,176,117,0,59,266,66.48,59.22,73.03,0,0,2.14,33.52,26.97,40.78,60.18,GLASS,Carbapenems
2018,Pakistan,PAK,Acinetobacter spp.,BLOOD,MEM,Meropenem,442,47,14,0,33,395,29.79,18.65,43.98,0,0,7.56,70.21,56.02,81.35,89.37,GLASS,Carbapenems
2018,Pakistan,PAK,Acinetobacter spp.,BLOOD,TGC,Tigecycline,133,16,11,0,5,117,68.75,44.4,85.84,0,0,19.36,31.25,14.16,55.6,87.97,GLASS,Glycycyclines
2018,Pakistan,PAK,E. coli,BLOOD,AMP,Ampicillin,1156,786,30,1,755,370,3.82,2.69,5.4,0.13,0.01,0.72,96.06,94.46,97.21,32.01,GLASS,Penicillins
2018,Pakistan,PAK,E. coli,BLOOD,CAZ,Ceftazidime,1178,86,53,0,33,1092,61.63,51.06,71.2,0,0,4.28,38.37,28.8,48.94,92.7,GLASS,Cephalosporins
2018,Pakistan,PAK,E. coli,BLOOD,CIP,Ciprofloxacin,1256,983,326,18,639,273,33.16,30.29,36.17,1.83,1.16,2.88,65.01,61.97,67.92,21.74,GLASS,Fluoroquinolones
2018,Pakistan,PAK,E. coli,BLOOD,CRO,Ceftriaxone,1256,156,23,0,133,1100,14.74,10.03,21.15,0,0,2.4,85.26,78.85,89.97,87.58,GLASS,Cephalosporins
2018,Pakistan,PAK,E. coli,BLOOD,CTX,Cefotaxime,1140,100,51,0,49,1040,51,41.35,60.58,0,0,3.7,49,39.42,58.65,91.23,GLASS,Cephalosporins
2018,Pakistan,PAK,E. coli,BLOOD,FEP,Cefepime,1256,93,20,0,73,1163,21.51,14.38,30.9,0,0,3.97,78.49,69.1,85.62,92.6,GLASS,Cephalosporins
2018,Pakistan,PAK,E. coli,BLOOD,IPM,Imipenem,1256,1094,950,0,144,162,86.84,84.7,88.71,0,0,0.35,13.16,11.29,15.3,12.9,GLASS,Carbapenems
2018,Pakistan,PAK,E. coli,BLOOD,LVX,Levofloxacin,1156,157,135,0,22,999,85.99,79.69,90.56,0,0,2.39,14.01,9.44,20.31,86.42,GLASS,Fluoroquinolones
2018,Pakistan,PAK,E. coli,BLOOD,MEM,Meropenem,1256,692,564,2,126,564,81.5,78.44,84.22,0.29,0.08,1.05,18.21,15.51,21.26,44.9,GLASS,Carbapenems
2018,Pakistan,PAK,E. coli,BLOOD,SXT,Co-trimoxazole,1234,138,70,0,68,1096,50.72,42.48,58.93,0,0,2.71,49.28,41.07,57.52,88.82,GLASS,Sulfonamides
2018,Pakistan,PAK,E. coli,URINE,AMP,Ampicillin,12587,9691,1042,55,8594,2896,10.75,10.15,11.38,0.57,0.44,0.74,88.68,88.03,89.3,23.01,GLASS,Penicillins
2018,Pakistan,PAK,E. coli,URINE,CAZ,Ceftazidime,13761,867,377,12,478,12894,43.48,40.22,46.8,1.38,0.79,2.4,55.13,51.81,58.41,93.7,GLASS,Cephalosporins
2018,Pakistan,PAK,E. coli,URINE,CIP,Ciprofloxacin,13821,10600,728,26,9846,3221,6.87,6.4,7.37,0.25,0.17,0.36,92.89,92.38,93.36,23.31,GLASS,Fluoroquinolones
2018,Pakistan,PAK,E. coli,URINE,CRO,Ceftriaxone,13821,2054,536,3,1515,11767,26.1,24.24,28.04,0.15,0.05,0.43,73.76,71.81,75.62,85.14,GLASS,Cephalosporins
2018,Pakistan,PAK,E. coli,URINE,CTX,Cefotaxime,13422,1424,491,16,917,11998,34.48,32.06,36.99,1.12,0.69,1.82,64.4,61.87,66.84,89.39,GLASS,Cephalosporins
2018,Pakistan,PAK,E. coli,URINE,FEP,Cefepime,13821,1354,594,1,759,12467,43.87,41.25,46.53,0.07,0,0.42,56.06,53.4,58.68,90.2,GLASS,Cephalosporins
2018,Pakistan,PAK,E. coli,URINE,IPM,Imipenem,13821,3320,3175,12,133,10501,95.63,94.88,96.28,0.36,0.21,0.63,4.01,3.39,4.73,75.98,GLASS,Carbapenems
2018,Pakistan,PAK,E. coli,URINE,LVX,Levofloxacin,11816,819,552,0,267,10997,67.4,64.11,70.52,0,0,0.47,32.6,29.48,35.89,93.07,GLASS,Fluoroquinolones
2018,Pakistan,PAK,E. coli,URINE,MEM,Meropenem,13821,3110,2764,19,327,10711,88.87,87.72,89.93,0.61,0.39,0.95,10.51,9.48,11.64,77.5,GLASS,Carbapenems
2018,Pakistan,PAK,E. coli,URINE,SXT,Co-trimoxazole,13821,1886,770,1,1115,11935,40.83,38.63,43.06,0.05,0,0.3,59.12,56.88,61.32,86.35,GLASS,Sulfonamides
2018,Pakistan,PAK,K. pneumoniae,BLOOD,CAZ,Ceftazidime,551,27,6,0,21,524,22.22,10.61,40.76,0,0,12.46,77.78,59.24,89.39,95.1,GLASS,Cephalosporins
2018,Pakistan,PAK,K. pneumoniae,BLOOD,CIP,Ciprofloxacin,557,467,178,26,263,90,38.12,33.82,42.6,5.57,3.83,8.03,56.32,51.78,60.75,16.16,GLASS,Fluoroquinolones
2018,Pakistan,PAK,K. pneumoniae,BLOOD,CRO,Ceftriaxone,557,110,8,0,102,447,7.27,3.73,13.7,0,0,3.37,92.73,86.3,96.27,80.25,GLASS,Cephalosporins
2018,Pakistan,PAK,K. pneumoniae,BLOOD,CTX,Cefotaxime,422,14,5,0,9,408,35.71,16.34,61.24,0,0,21.53,64.29,38.76,83.66,96.68,GLASS,Cephalosporins
2018,Pakistan,PAK,K. pneumoniae,BLOOD,FEP,Cefepime,557,67,13,0,54,490,19.4,11.71,30.42,0,0,5.42,80.6,69.58,88.29,87.97,GLASS,Cephalosporins
2018,Pakistan,PAK,K. pneumoniae,BLOOD,IPM,Imipenem,557,455,201,0,254,102,44.18,39.68,48.77,0,0,0.84,55.82,51.23,60.32,18.31,GLASS,Carbapenems
2018,Pakistan,PAK,K. pneumoniae,BLOOD,LVX,Levofloxacin,459,33,23,0,10,426,69.7,52.66,82.62,0,0,10.43,30.3,17.38,47.34,92.81,GLASS,Fluoroquinolones
2018,Pakistan,PAK,K. pneumoniae,BLOOD,SXT,Co-trimoxazole,557,94,22,0,72,463,23.4,15.99,32.9,0,0,3.93,76.6,67.1,84.01,83.12,GLASS,Sulfonamides
2018,Pakistan,PAK,K. pneumoniae,URINE,CAZ,Ceftazidime,461,44,18,1,25,417,40.91,27.69,55.59,2.27,0.12,11.81,56.82,42.22,70.32,90.46,GLASS,Cephalosporins
2018,Pakistan,PAK,K. pneumoniae,URINE,CIP,Ciprofloxacin,461,100,36,0,64,361,36,27.27,45.76,0,0,3.7,64,54.24,72.73,78.31,GLASS,Fluoroquinolones
2018,Pakistan,PAK,K. pneumoniae,URINE,CRO,Ceftriaxone,461,318,94,2,222,143,29.56,24.81,34.79,0.63,0.17,2.26,69.81,64.55,74.6,31.02,GLASS,Cephalosporins
2018,Pakistan,PAK,K. pneumoniae,URINE,CTX,Cefotaxime,388,24,6,0,18,364,25,12,44.9,0,0,13.8,75,55.1,88,93.81,GLASS,Cephalosporins
2018,Pakistan,PAK,K. pneumoniae,URINE,FEP,Cefepime,461,213,113,1,99,248,53.05,46.35,59.64,0.47,0.02,2.61,46.48,39.9,53.18,53.8,GLASS,Cephalosporins
2018,Pakistan,PAK,K. pneumoniae,URINE,IPM,Imipenem,461,254,228,0,26,207,89.76,85.42,92.92,0,0,1.49,10.24,7.08,14.58,44.9,GLASS,Carbapenems
2018,Pakistan,PAK,K. pneumoniae,URINE,LVX,Levofloxacin,191,48,28,0,20,143,58.33,44.28,71.15,0,0,7.41,41.67,28.85,55.72,74.87,GLASS,Fluoroquinolones
2018,Pakistan,PAK,K. pneumoniae,URINE,SXT,Co-trimoxazole,463,269,86,0,183,194,31.97,26.68,37.76,0,0,1.41,68.03,62.24,73.32,41.9,GLASS,Sulfonamides
2018,Pakistan,PAK,N. gonorrhoeae,GENITAL,AZM,Azithromycin,47,47,43,0,4,0,91.49,80.07,96.64,0,0,7.56,8.51,3.36,19.93,0,GLASS,Macrolides
2018,Pakistan,PAK,N. gonorrhoeae,GENITAL,CIP,Ciprofloxacin,48,48,1,2,45,0,2.08,0.11,10.9,4.17,1.15,13.98,93.75,83.16,97.85,0,GLASS,Fluoroquinolones
2018,Pakistan,PAK,S. aureus,BLOOD,FOX,Cefoxitin,27,14,10,0,4,13,71.43,45.35,88.28,0,0,21.53,28.57,11.72,54.65,48.15,GLASS,Cephalosporins
2018,Pakistan,PAK,S. aureus,BLOOD,OXA,Oxacillin,702,133,106,0,27,569,79.7,72.07,85.66,0,0,2.81,20.3,14.34,27.93,81.05,GLASS,Penicillins
2018,Pakistan,PAK,Salmonella spp.,BLOOD,CIP,Ciprofloxacin,4453,3871,68,1154,2649,582,1.76,1.39,2.22,29.81,28.39,31.27,68.43,66.95,69.88,13.07,GLASS,Fluoroquinolones
2018,Pakistan,PAK,Salmonella spp.,BLOOD,CRO,Ceftriaxone,4453,438,321,0,117,4015,73.29,68.95,77.22,0,0,0.87,26.71,22.78,31.05,90.16,GLASS,Cephalosporins
2018,Pakistan,PAK,Salmonella spp.,BLOOD,CTX,Cefotaxime,4288,234,196,1,37,4054,83.76,78.5,87.93,0.43,0.02,2.38,15.81,11.69,21.03,94.54,GLASS,Cephalosporins
2018,Pakistan,PAK,Salmonella spp.,BLOOD,IPM,Imipenem,4328,3085,3084,0,1,1243,99.97,99.82,100,0,0,0.12,0.03,0,0.18,28.72,GLASS,Carbapenems
2018,Pakistan,PAK,Salmonella spp.,BLOOD,LVX,Levofloxacin,4376,14,2,0,12,4362,14.29,4.01,39.94,0,0,21.53,85.71,60.06,95.99,99.68,GLASS,Fluoroquinolones
2018,Pakistan,PAK,Salmonella spp.,BLOOD,MEM,Meropenem,4453,188,184,1,3,4265,97.87,94.66,99.17,0.53,0.03,2.95,1.6,0.54,4.59,95.78,GLASS,Carbapenems
2018,Pakistan,PAK,Salmonella spp.,STOOL,CIP,Ciprofloxacin,51,46,14,12,20,5,30.43,19.08,44.81,26.09,15.6,40.26,43.48,30.21,57.75,9.8,GLASS,Fluoroquinolones
2018,Pakistan,PAK,Salmonella spp.,STOOL,IPM,Imipenem,49,22,22,0,0,27,100,85.13,100,0,0,14.87,0,0,14.87,55.1,GLASS,Carbapenems
2018,Pakistan,PAK,Shigella spp.,STOOL,CIP,Ciprofloxacin,68,68,45,3,20,0,66.18,54.34,76.29,4.41,1.51,12.19,29.41,19.92,41.11,0,GLASS,Fluoroquinolones
2018,Philippines,PHL,Acinetobacter spp.,BLOOD,AMK,Amikacin,1053,664,488,28,148,389,73.49,70.01,76.71,4.22,2.93,6.03,22.29,19.29,25.61,36.94,GLASS,Aminoglycosides
2018,Philippines,PHL,Acinetobacter spp.,BLOOD,COL,Colistin,1053,408,403,0,5,645,98.77,97.16,99.48,0,0,0.93,1.23,0.52,2.84,61.25,GLASS,Polymyxins
2018,Philippines,PHL,Acinetobacter spp.,BLOOD,DOR,Doripenem,1053,12,7,2,3,1041,58.33,31.95,80.67,16.67,4.7,44.8,25,8.89,53.23,98.86,GLASS,Carbapenems
2018,Philippines,PHL,Acinetobacter spp.,BLOOD,GEN,Gentamicin,1053,939,612,30,297,114,65.18,62.07,68.16,3.19,2.25,4.52,31.63,28.73,34.67,10.83,GLASS,Aminoglycosides
2018,Philippines,PHL,Acinetobacter spp.,BLOOD,IPM,Imipenem,1053,785,504,11,270,268,64.2,60.79,67.48,1.4,0.78,2.49,34.39,31.16,37.79,25.45,GLASS,Carbapenems
2018,Philippines,PHL,Acinetobacter spp.,BLOOD,MEM,Meropenem,1053,896,556,18,322,157,62.05,58.83,65.17,2.01,1.27,3.15,35.94,32.86,39.13,14.91,GLASS,Carbapenems
2018,Philippines,PHL,Acinetobacter spp.,BLOOD,MNO,Minocycline,1053,207,194,7,6,846,93.72,89.55,96.29,3.38,1.65,6.81,2.9,1.34,6.18,80.34,GLASS,Tetracyclines
2018,Philippines,PHL,E. coli,BLOOD,AMP,Ampicillin,1244,1135,220,11,904,109,19.38,17.19,21.78,0.97,0.54,1.73,79.65,77.21,81.89,8.76,GLASS,Penicillins
2018,Philippines,PHL,E. coli,BLOOD,CAZ,Ceftazidime,1244,1175,838,29,308,69,71.32,68.67,73.83,2.47,1.72,3.52,26.21,23.78,28.8,5.55,GLASS,Cephalosporins
2018,Philippines,PHL,E. coli,BLOOD,CIP,Ciprofloxacin,1244,1151,743,15,393,93,64.55,61.74,67.26,1.3,0.79,2.14,34.14,31.46,36.93,7.48,GLASS,Fluoroquinolones
2018,Philippines,PHL,E. coli,BLOOD,COL,Colistin,1244,332,331,0,1,912,99.7,98.31,99.98,0,0,1.14,0.3,0.02,1.69,73.31,GLASS,Polymyxins
2018,Philippines,PHL,E. coli,BLOOD,CRO,Ceftriaxone,1244,1191,775,13,403,53,65.07,62.32,67.73,1.09,0.64,1.86,33.84,31.21,36.57,4.26,GLASS,Cephalosporins
2018,Philippines,PHL,E. coli,BLOOD,CTX,Cefotaxime,1244,602,340,17,245,642,56.48,52.49,60.39,2.82,1.77,4.48,40.7,36.84,44.67,51.61,GLASS,Cephalosporins
2018,Philippines,PHL,E. coli,BLOOD,DOR,Doripenem,1244,12,11,0,1,1232,91.67,64.61,99.57,0,0,24.25,8.33,0.43,35.39,99.04,GLASS,Carbapenems
2018,Philippines,PHL,E. coli,BLOOD,ETP,Ertapenem,1244,846,821,1,24,398,97.04,95.67,97.99,0.12,0.01,0.67,2.84,1.91,4.19,31.99,GLASS,Carbapenems
2018,Philippines,PHL,E. coli,BLOOD,FEP,Cefepime,1244,1156,839,82,235,88,72.58,69.93,75.07,7.09,5.75,8.72,20.33,18.11,22.75,7.07,GLASS,Cephalosporins
2018,Philippines,PHL,E. coli,BLOOD,IPM,Imipenem,1244,987,944,7,36,257,95.64,94.18,96.75,0.71,0.34,1.46,3.65,2.65,5.01,20.66,GLASS,Carbapenems
2018,Philippines,PHL,E. coli,BLOOD,LVX,Levofloxacin,1244,484,298,6,180,760,61.57,57.16,65.8,1.24,0.57,2.68,37.19,33,41.58,61.09,GLASS,Fluoroquinolones
2018,Philippines,PHL,E. coli,BLOOD,MEM,Meropenem,1244,1160,1114,2,44,84,96.03,94.75,97.01,0.17,0.05,0.63,3.79,2.84,5.05,6.75,GLASS,Carbapenems
2018,Philippines,PHL,E. coli,BLOOD,SXT,Co-trimoxazole,1244,1121,396,3,722,123,35.33,32.58,38.17,0.27,0.09,0.78,64.41,61.56,67.16,9.89,GLASS,Sulfonamides
2018,Philippines,PHL,E. coli,URINE,AMP,Ampicillin,5789,4770,798,68,3904,1019,16.73,15.7,17.82,1.43,1.13,1.8,81.84,80.73,82.91,17.6,GLASS,Penicillins
2018,Philippines,PHL,E. coli,URINE,CAZ,Ceftazidime,5789,4995,3217,147,1631,794,64.4,63.07,65.72,2.94,2.51,3.45,32.65,31.37,33.97,13.72,GLASS,Cephalosporins
2018,Philippines,PHL,E. coli,URINE,CIP,Ciprofloxacin,5789,4794,2525,87,2182,995,52.67,51.26,54.08,1.81,1.47,2.23,45.52,44.11,46.93,17.19,GLASS,Fluoroquinolones
2018,Philippines,PHL,E. coli,URINE,COL,Colistin,5789,1097,1084,2,11,4692,98.81,97.98,99.31,0.18,0.05,0.66,1,0.56,1.79,81.05,GLASS,Polymyxins
2018,Philippines,PHL,E. coli,URINE,CRO,Ceftriaxone,5789,5046,2903,65,2078,743,57.53,56.16,58.89,1.29,1.01,1.64,41.18,39.83,42.55,12.83,GLASS,Cephalosporins
2018,Philippines,PHL,E. coli,URINE,CTX,Cefotaxime,5789,2741,1388,91,1262,3048,50.64,48.77,52.51,3.32,2.71,4.06,46.04,44.18,47.91,52.65,GLASS,Cephalosporins
2018,Philippines,PHL,E. coli,URINE,DOR,Doripenem,5789,122,118,1,3,5667,96.72,91.87,98.72,0.82,0.04,4.5,2.46,0.84,6.98,97.89,GLASS,Carbapenems
2018,Philippines,PHL,E. coli,URINE,ETP,Ertapenem,5789,3823,3667,11,145,1966,95.92,95.24,96.5,0.29,0.16,0.51,3.79,3.23,4.45,33.96,GLASS,Carbapenems
2018,Philippines,PHL,E. coli,URINE,FEP,Cefepime,5789,4884,3274,340,1270,905,67.04,65.7,68.34,6.96,6.28,7.71,26,24.79,27.25,15.63,GLASS,Cephalosporins
2018,Philippines,PHL,E. coli,URINE,IPM,Imipenem,5789,4207,3997,23,187,1582,95.01,94.31,95.63,0.55,0.36,0.82,4.44,3.86,5.11,27.33,GLASS,Carbapenems
2018,Philippines,PHL,E. coli,URINE,LVX,Levofloxacin,5789,2271,1256,42,973,3518,55.31,53.25,57.34,1.85,1.37,2.49,42.84,40.82,44.89,60.77,GLASS,Fluoroquinolones
2018,Philippines,PHL,E. coli,URINE,MEM,Meropenem,5789,4962,4727,10,225,827,95.26,94.64,95.82,0.2,0.11,0.37,4.53,3.99,5.15,14.29,GLASS,Carbapenems
2018,Philippines,PHL,E. coli,URINE,SXT,Co-trimoxazole,5789,4894,1858,33,3003,895,37.96,36.62,39.33,0.67,0.48,0.95,61.36,59.99,62.72,15.46,GLASS,Sulfonamides
2018,Philippines,PHL,K. pneumoniae,BLOOD,CAZ,Ceftazidime,1344,1227,565,39,623,117,46.05,43.28,48.84,3.18,2.33,4.32,50.77,47.98,53.56,8.71,GLASS,Cephalosporins
2018,Philippines,PHL,K. pneumoniae,BLOOD,CIP,Ciprofloxacin,1344,1197,795,113,289,147,66.42,63.69,69.04,9.44,7.91,11.23,24.14,21.8,26.65,10.94,GLASS,Fluoroquinolones
2018,Philippines,PHL,K. pneumoniae,BLOOD,COL,Colistin,1344,332,327,0,5,1012,98.49,96.52,99.36,0,0,1.14,1.51,0.64,3.48,75.3,GLASS,Polymyxins
2018,Philippines,PHL,K. pneumoniae,BLOOD,CRO,Ceftriaxone,1344,1235,546,9,680,109,44.21,41.46,46.99,0.73,0.38,1.38,55.06,52.28,57.82,8.11,GLASS,Cephalosporins
2018,Philippines,PHL,K. pneumoniae,BLOOD,CTX,Cefotaxime,1344,726,289,19,418,618,39.81,36.31,43.41,2.62,1.68,4.05,57.58,53.95,61.12,45.98,GLASS,Cephalosporins
2018,Philippines,PHL,K. pneumoniae,BLOOD,DOR,Doripenem,1344,14,11,0,3,1330,78.57,52.41,92.43,0,0,21.53,21.43,7.57,47.59,98.96,GLASS,Carbapenems
2018,Philippines,PHL,K. pneumoniae,BLOOD,ETP,Ertapenem,1344,756,662,4,90,588,87.57,85.02,89.73,0.53,0.21,1.35,11.9,9.79,14.41,43.75,GLASS,Carbapenems
2018,Philippines,PHL,K. pneumoniae,BLOOD,FEP,Cefepime,1344,1244,629,67,548,100,50.56,47.79,53.33,5.39,4.26,6.78,44.05,41.32,46.82,7.44,GLASS,Cephalosporins
2018,Philippines,PHL,K. pneumoniae,BLOOD,IPM,Imipenem,1344,1035,873,13,149,309,84.35,82.01,86.43,1.26,0.74,2.14,14.4,12.39,16.67,22.99,GLASS,Carbapenems
2018,Philippines,PHL,K. pneumoniae,BLOOD,LVX,Levofloxacin,1344,576,447,10,119,768,77.6,74.02,80.82,1.74,0.95,3.17,20.66,17.55,24.16,57.14,GLASS,Fluoroquinolones
2018,Philippines,PHL,K. pneumoniae,BLOOD,MEM,Meropenem,1344,1219,987,8,224,125,80.97,78.67,83.07,0.66,0.33,1.29,18.38,16.3,20.65,9.3,GLASS,Carbapenems
2018,Philippines,PHL,K. pneumoniae,BLOOD,SXT,Co-trimoxazole,1344,1161,497,9,655,183,42.81,39.99,45.67,0.78,0.41,1.47,56.42,53.55,59.24,13.62,GLASS,Sulfonamides
2018,Philippines,PHL,K. pneumoniae,URINE,CAZ,Ceftazidime,2285,1913,824,53,1036,372,43.07,40.87,45.3,2.77,2.12,3.61,54.16,51.92,56.38,16.28,GLASS,Cephalosporins
2018,Philippines,PHL,K. pneumoniae,URINE,CIP,Ciprofloxacin,2285,1895,1056,161,678,390,55.73,53.48,57.95,8.5,7.32,9.84,35.78,33.65,37.96,17.07,GLASS,Fluoroquinolones
2018,Philippines,PHL,K. pneumoniae,URINE,COL,Colistin,2285,517,510,0,7,1768,98.65,97.23,99.34,0,0,0.74,1.35,0.66,2.77,77.37,GLASS,Polymyxins
2018,Philippines,PHL,K. pneumoniae,URINE,CRO,Ceftriaxone,2285,1969,831,24,1114,316,42.2,40.04,44.4,1.22,0.82,1.81,56.58,54.38,58.75,13.83,GLASS,Cephalosporins
2018,Philippines,PHL,K. pneumoniae,URINE,CTX,Cefotaxime,2285,1032,367,30,635,1253,35.56,32.7,38.53,2.91,2.04,4.12,61.53,58.53,64.45,54.84,GLASS,Cephalosporins
2018,Philippines,PHL,K. pneumoniae,URINE,DOR,Doripenem,2285,42,39,0,3,2243,92.86,80.99,97.54,0,0,8.38,7.14,2.46,19.01,98.16,GLASS,Carbapenems
2018,Philippines,PHL,K. pneumoniae,URINE,ETP,Ertapenem,2285,1410,1236,14,160,875,87.66,85.84,89.27,0.99,0.59,1.66,11.35,9.8,13.11,38.29,GLASS,Carbapenems
2018,Philippines,PHL,K. pneumoniae,URINE,FEP,Cefepime,2285,1921,963,99,859,364,50.13,47.9,52.36,5.15,4.25,6.23,44.72,42.51,46.95,15.93,GLASS,Cephalosporins
2018,Philippines,PHL,K. pneumoniae,URINE,IPM,Imipenem,2285,1661,1401,24,236,624,84.35,82.52,86.01,1.44,0.97,2.14,14.21,12.61,15.97,27.31,GLASS,Carbapenems
2018,Philippines,PHL,K. pneumoniae,URINE,LVX,Levofloxacin,2285,1105,729,23,353,1180,65.97,63.13,68.71,2.08,1.39,3.1,31.95,29.26,34.75,51.64,GLASS,Fluoroquinolones
2018,Philippines,PHL,K. pneumoniae,URINE,MEM,Meropenem,2285,1955,1641,8,306,330,83.94,82.24,85.5,0.41,0.21,0.81,15.65,14.11,17.33,14.44,GLASS,Carbapenems
2018,Philippines,PHL,K. pneumoniae,URINE,SXT,Co-trimoxazole,2285,1887,741,9,1137,398,39.27,37.09,41.49,0.48,0.25,0.9,60.25,58.03,62.44,17.42,GLASS,Sulfonamides
2018,Philippines,PHL,N. gonorrhoeae,GENITAL,AZM,Azithromycin,103,48,48,0,0,55,100,92.59,100,0,0,7.41,0,0,7.41,53.4,GLASS,Macrolides
2018,Philippines,PHL,N. gonorrhoeae,GENITAL,CFM,Cefixime,103,95,91,0,4,8,95.79,89.67,98.35,0,0,3.89,4.21,1.65,10.33,7.77,GLASS,Cephalosporins
2018,Philippines,PHL,N. gonorrhoeae,GENITAL,CIP,Ciprofloxacin,103,100,14,6,80,3,14,8.53,22.14,6,2.78,12.48,80,71.12,86.66,2.91,GLASS,Fluoroquinolones
2018,Philippines,PHL,N. gonorrhoeae,GENITAL,CRO,Ceftriaxone,103,99,95,0,4,4,95.96,90.07,98.42,0,0,3.74,4.04,1.58,9.93,3.88,GLASS,Cephalosporins
